,hurst_100
2010-08-27,0.5767533483417162
2010-08-30,0.5451792077288331
2010-08-31,0.5273964537244143
2010-09-01,0.5164123636312697
2010-09-02,0.5260861127200496
2010-09-03,0.5529356987317198
2010-09-06,0.5881266568094566
2010-09-07,0.6058363486544114
2010-09-08,0.5892816934874532
2010-09-09,0.5778481286298915
2010-09-13,0.5548208931449357
2010-09-14,0.5708170798211599
2010-09-15,0.5709464450410398
2010-09-16,0.5686708614091945
2010-09-17,0.6378421698278393
2010-09-20,0.6642721918258224
2010-09-21,0.6719791318917385
2010-09-22,0.7215585440820469
2010-09-23,0.7281507388648368
2010-09-24,0.7348373462753319
2010-09-27,0.7264705972514262
2010-09-28,0.711815935501002
2010-09-29,0.7145693924415758
2010-09-30,0.6901393475051509
2010-10-01,0.7082101713556308
2010-10-04,0.718721938244362
2010-10-05,0.7366128329372309
2010-10-06,0.741376190815568
2010-10-07,0.7502736326156273
2010-10-08,0.7899694068838852
2010-10-11,0.779450115051425
2010-10-12,0.7772132594595991
2010-10-13,0.7708280654354022
2010-10-14,0.7643215683719169
2010-10-15,0.7536101393810636
2010-10-18,0.7166641163820014
2010-10-19,0.7337131305630397
2010-10-20,0.7450160760595156
2010-10-21,0.7521486622803151
2010-10-22,0.7768943527527588
2010-10-25,0.7686612875048485
2010-10-26,0.7458589958651616
2010-10-27,0.7459642523902114
2010-10-28,0.7210262003227089
2010-10-29,0.736780064561699
2010-11-01,0.6987792142934088
2010-11-02,0.6786862007835023
2010-11-03,0.6507208682920356
2010-11-04,0.6336384464571733
2010-11-08,0.6399763362939851
2010-11-09,0.6285561535723986
2010-11-10,0.6292658508458023
2010-11-11,0.6618809948310367
2010-11-12,0.6518966188790724
2010-11-15,0.6935255663649319
2010-11-16,0.7268311007201353
2010-11-18,0.731573550413947
2010-11-19,0.7433232993860729
2010-11-22,0.7068282017640907
2010-11-23,0.7036363748864334
2010-11-24,0.7136297874405498
2010-11-25,0.6979016529301658
2010-11-26,0.7022234297326617
2010-11-29,0.6824166979164286
2010-11-30,0.7243682346333526
2010-12-01,0.705286789760029
2010-12-02,0.6805796874625488
2010-12-03,0.6666176412868315
2010-12-06,0.6505392030374784
2010-12-07,0.6634868516729369
2010-12-08,0.6710939647907848
2010-12-09,0.6579430007581244
2010-12-10,0.6720798297711684
2010-12-13,0.6504955591308146
2010-12-14,0.692533478615208
2010-12-15,0.6853708970264231
2010-12-16,0.6779328014467733
2010-12-20,0.667541301143067
2010-12-21,0.6380630041667779
2010-12-22,0.6194129710566645
2010-12-23,0.6185821945667038
2010-12-24,0.599768779047472
2010-12-27,0.5748698024293734
2010-12-28,0.5625362797609097
2010-12-29,0.6144583267605505
2010-12-30,0.6117049869164698
2010-12-31,0.5951981874839617
2011-01-03,0.6070616983821044
2011-01-04,0.5961314602263449
2011-01-05,0.6003459655643921
2011-01-06,0.6039036059161673
2011-01-07,0.5789591217360502
2011-01-10,0.5563863224588989
2011-01-11,0.541079512414183
2011-01-12,0.5833814617666222
2011-01-13,0.5858886204668386
2011-01-14,0.5591916567010038
2011-01-17,0.548241157999394
2011-01-18,0.5147408859182742
2011-01-19,0.5115810959178564
2011-01-20,0.5102058841423337
2011-01-21,0.4910067624784541
2011-01-24,0.4905486945762985
2011-01-25,0.47972068049754363
2011-01-27,0.47494419614685063
2011-01-28,0.48670630445075613
2011-01-31,0.4713062749821349
2011-02-01,0.44759092701957437
2011-02-02,0.43248865327733715
2011-02-03,0.4278635097564959
2011-02-04,0.4507415906946878
2011-02-07,0.4368783083554156
2011-02-08,0.44107939355349657
2011-02-09,0.47893431159203526
2011-02-10,0.5325644920495118
2011-02-11,0.549819215192709
2011-02-14,0.5624894132776774
2011-02-15,0.5327330425734705
2011-02-16,0.4835904340281088
2011-02-17,0.4825004338537029
2011-02-18,0.5086332966770085
2011-02-21,0.4779683339864284
2011-02-22,0.5085002122812115
2011-02-23,0.4993715081106021
2011-02-24,0.5479284778305322
2011-02-25,0.5542209086167682
2011-02-28,0.5608275351337078
2011-03-01,0.5427532720947958
2011-03-03,0.4910569547254011
2011-03-04,0.4630511946032045
2011-03-07,0.48457216644448337
2011-03-08,0.4840274303149679
2011-03-09,0.4840457224019176
2011-03-10,0.4846791997991285
2011-03-11,0.5035416667855491
2011-03-14,0.5095498736728348
2011-03-15,0.5213256446161905
2011-03-16,0.5109590500131358
2011-03-17,0.4680907503759611
2011-03-18,0.49013128896394176
2011-03-21,0.5039492275200148
2011-03-22,0.5429590192783796
2011-03-23,0.5347187921817212
2011-03-24,0.5307438955150091
2011-03-25,0.5492706144351379
2011-03-28,0.5245537177212192
2011-03-29,0.5167629579456424
2011-03-30,0.4986720979067279
2011-03-31,0.48244262822702944
2011-04-01,0.4947891836438655
2011-04-04,0.5088189273628931
2011-04-05,0.4801746685726414
2011-04-06,0.5002693182471716
2011-04-07,0.4834668015145271
2011-04-08,0.4905281702766761
2011-04-11,0.4669734906233122
2011-04-13,0.5262134421187173
2011-04-15,0.5384233939590966
2011-04-18,0.5781409467008788
2011-04-19,0.5673999561617087
2011-04-20,0.5467215872852916
2011-04-21,0.5118990206107438
2011-04-25,0.5312451548634989
2011-04-26,0.5251101799148609
2011-04-27,0.5361830724637624
2011-04-28,0.5358073458332441
2011-04-29,0.5481777212162539
2011-05-02,0.5409432631315789
2011-05-03,0.5305741797273301
2011-05-04,0.47872677219935045
2011-05-05,0.47102705180019444
2011-05-06,0.42221629767721985
2011-05-09,0.42530221947937336
2011-05-10,0.46837770316918836
2011-05-11,0.4945895216695776
2011-05-12,0.52807358618514
2011-05-13,0.5486744582478452
2011-05-16,0.5514257742323551
2011-05-17,0.5510339451117185
2011-05-18,0.5361043168644354
2011-05-19,0.499235282231313
2011-05-20,0.4445650961277872
2011-05-23,0.4899503360117604
2011-05-24,0.4827109941017753
2011-05-25,0.47847895481248376
2011-05-26,0.48054042613445486
2011-05-27,0.5098610999766663
2011-05-30,0.5154915564797558
2011-06-01,0.5298671936470835
2011-06-02,0.4689740564338141
2011-06-03,0.42222733097033194
2011-06-06,0.36035240623261994
2011-06-07,0.33965746695826265
2011-06-08,0.3508531899081332
2011-06-09,0.36169712747792293
2011-06-10,0.371103650878519
2011-06-13,0.4317437223233673
2011-06-14,0.45220741248346386
2011-06-15,0.464923526461764
2011-06-16,0.40600258254027066
2011-06-17,0.3693437801025578
2011-06-20,0.3083151023091634
2011-06-21,0.3217215966523935
2011-06-22,0.3096605426689696
2011-06-23,0.3363335884537974
2011-06-24,0.3554985443485012
2011-06-27,0.41862837711409623
2011-06-28,0.4490234140905241
2011-06-29,0.49043854710412593
2011-06-30,0.429237508989232
2011-07-01,0.38493263114669346
2011-07-04,0.3367235154045747
2011-07-05,0.3397722741423938
2011-07-06,0.35706879730049856
2011-07-07,0.3774181280151719
2011-07-08,0.37561785009158377
2011-07-11,0.4275192341097538
2011-07-12,0.4482333372101902
2011-07-13,0.47682638608593086
2011-07-15,0.3982579706751248
2011-07-18,0.3380444307537615
2011-07-19,0.2944179780991134
2011-07-20,0.30419213008244106
2011-07-21,0.3173775888179249
2011-07-22,0.3417274929671513
2011-07-25,0.3657274960290781
2011-07-26,0.4389999369049954
2011-07-27,0.4595934439979289
2011-07-28,0.500620399080894
2011-07-29,0.42409761219866743
2011-08-01,0.36950441389672983
2011-08-02,0.3173232038618741
2011-08-03,0.31657457501154673
2011-08-04,0.3308251554150945
2011-08-05,0.3189473184976592
2011-08-08,0.32429858134890965
2011-08-09,0.40616910109492504
2011-08-10,0.4526463684762522
2011-08-11,0.5124329042976538
2011-08-12,0.460376226363269
2011-08-16,0.4215631622426073
2011-08-17,0.38372769318699923
2011-08-18,0.4026153519076621
2011-08-19,0.4541497085179646
2011-08-22,0.4916889400946121
2011-08-23,0.5199299268232166
2011-08-24,0.590653755856968
2011-08-25,0.625834693557412
2011-08-26,0.6820046676211009
2011-08-29,0.644940290863419
2011-08-30,0.613680185119873
2011-09-02,0.5455343931769788
2011-09-05,0.5360951014937237
2011-09-06,0.5303468561948641
2011-09-07,0.5208579492319081
2011-09-08,0.5287336555655878
2011-09-09,0.5704718721305764
2011-09-12,0.5968082541072431
2011-09-13,0.607523279204438
2011-09-14,0.5523056006090432
2011-09-15,0.5707531301217433
2011-09-16,0.5329372995485365
2011-09-19,0.5209293450326322
2011-09-20,0.502855785119693
2011-09-21,0.4826410179682515
2011-09-22,0.4798445566409843
2011-09-23,0.4702754489872834
2011-09-26,0.4761878248379067
2011-09-27,0.4806237109304114
2011-09-28,0.45107835238998795
2011-09-29,0.47399048448359643
2011-09-30,0.4574589559705213
2011-10-03,0.4556474736528872
2011-10-04,0.4517400762733185
2011-10-05,0.43587236175923094
2011-10-07,0.40580566472123464
2011-10-10,0.4352236922711506
2011-10-11,0.46194933215267
2011-10-12,0.49242177366430695
2011-10-13,0.44290217981272284
2011-10-14,0.48623648315534457
2011-10-17,0.47371760499458815
2011-10-18,0.4777941486342484
2011-10-19,0.4680546051945281
2011-10-20,0.4527015772791561
2011-10-21,0.4356484923163342
2011-10-24,0.4812055941474304
2011-10-25,0.5345133505499488
2011-10-28,0.5725036571405515
2011-10-31,0.5312183059683241
2011-11-01,0.555231451868388
2011-11-02,0.5339831605716867
2011-11-03,0.5011979245955243
2011-11-04,0.5091297414163112
2011-11-08,0.48926390369587547
2011-11-09,0.48126173518246085
2011-11-11,0.5180360234367546
2011-11-14,0.5417038065628604
2011-11-15,0.5519209507983995
2011-11-16,0.5070353296865864
2011-11-17,0.5236475972238644
2011-11-18,0.5058857048534897
2011-11-21,0.47632871055120496
2011-11-22,0.4543227448770529
2011-11-23,0.4353960794439733
2011-11-25,0.42633679726983265
2011-11-28,0.48131456876388
2011-11-29,0.5309573485562712
2011-11-30,0.5562322401247379
2011-12-01,0.49981132585843924
2011-12-02,0.5167779206124874
2011-12-05,0.5133106628436319
2011-12-07,0.5157960455973312
2011-12-08,0.48269820339093883
2011-12-09,0.4652837184686721
2011-12-12,0.43574154459821773
2011-12-13,0.4494671827556006
2011-12-14,0.4884848866539197
2011-12-15,0.49851759903585763
2011-12-16,0.4382846254897716
2011-12-19,0.456219349862539
2011-12-20,0.4141071862104722
2011-12-21,0.44367078288127565
2011-12-22,0.4307405208401469
2011-12-23,0.4236884271933758
2011-12-27,0.41742828835506546
2011-12-28,0.4392866835621108
2011-12-29,0.4347110977607595
2011-12-30,0.45957643123256603
2012-01-03,0.408569588469941
2012-01-04,0.4259458775153369
2012-01-05,0.3972836654398345
2012-01-06,0.3498149998905501
2012-01-09,0.340503179162746
2012-01-10,0.31875834293311506
2012-01-11,0.3085624566122006
2012-01-12,0.3594402326613695
2012-01-13,0.39070265181828523
2012-01-16,0.35986587881422916
2012-01-17,0.3207315514160106
2012-01-18,0.33934738135633336
2012-01-19,0.3144478389304649
2012-01-20,0.2975808836418495
2012-01-23,0.31457628263378956
2012-01-24,0.32258575223627217
2012-01-25,0.31427748513859616
2012-01-27,0.36444184002561936
2012-01-30,0.393743455286827
2012-01-31,0.4461506268179143
2012-02-01,0.41102172474759513
2012-02-02,0.4240310497610671
2012-02-03,0.38154864551751433
2012-02-06,0.33756054011412473
2012-02-07,0.3388298961892102
2012-02-08,0.3248771787804587
2012-02-09,0.2807874411122315
2012-02-10,0.34634167617077527
2012-02-13,0.3671963445506207
2012-02-14,0.3814422607796325
2012-02-15,0.3547784919697557
2012-02-16,0.3833778873882969
2012-02-17,0.3568219010445766
2012-02-21,0.3558646126785074
2012-02-22,0.39751993491313337
2012-02-23,0.441699452261278
2012-02-24,0.45062671307533014
2012-02-27,0.5101840935615481
2012-02-28,0.5064348236731322
2012-02-29,0.5180483164008012
2012-03-01,0.4745226126855388
2012-03-02,0.4661385949696961
2012-03-05,0.42529659472360953
2012-03-06,0.3847254284742374
2012-03-07,0.39674669038898003
2012-03-09,0.42732943444831906
2012-03-12,0.4154886905067407
2012-03-13,0.46268877111754464
2012-03-14,0.47981309522753274
2012-03-15,0.48692110407340344
2012-03-16,0.47709206434182233
2012-03-19,0.4848662970669991
2012-03-20,0.48617477524251235
2012-03-21,0.48588444462080393
2012-03-22,0.4819844877274228
2012-03-23,0.5048668433900584
2012-03-26,0.49282348558145017
2012-03-27,0.49037019200868864
2012-03-28,0.4994045849852649
2012-03-29,0.4995534005777878
2012-03-30,0.4899310104426983
2012-04-02,0.4943605735696339
2012-04-03,0.47035166181420524
2012-04-04,0.4353348043128465
2012-04-09,0.4282778508593393
2012-04-10,0.4553254556988825
2012-04-11,0.443227979545418
2012-04-12,0.48158656443659936
2012-04-13,0.5091581195161972
2012-04-16,0.5469461249307875
2012-04-17,0.5980208336571657
2012-04-18,0.6041618212687269
2012-04-19,0.5863313415066035
2012-04-20,0.5643828731433034
2012-04-23,0.579508641086417
2012-04-24,0.6324391943975936
2012-04-25,0.6344014519741447
2012-04-26,0.6437522651672887
2012-04-27,0.6300741846467699
2012-04-30,0.6420007963141073
2012-05-02,0.6500345006200493
2012-05-03,0.6412284270865706
2012-05-04,0.6168430353869429
2012-05-07,0.5721996073661118
2012-05-08,0.6097148997721822
2012-05-09,0.6592893525995449
2012-05-10,0.6918735344933831
2012-05-11,0.7063013791727919
2012-05-14,0.6661112982803611
2012-05-15,0.6697975948118027
2012-05-16,0.6776993777838304
2012-05-17,0.6790157397038084
2012-05-18,0.6969075231986792
2012-05-22,0.6766561085423591
2012-05-23,0.6468222534080519
2012-05-24,0.6737618128329671
2012-05-25,0.6860449541645637
2012-05-28,0.6630813740169363
2012-05-29,0.6093195312573573
2012-05-30,0.604409048585466
2012-05-31,0.6038131311997411
2012-06-01,0.5445382363128384
2012-06-04,0.56410552656588
2012-06-05,0.5598154201311987
2012-06-06,0.5532465835476925
2012-06-07,0.571185064887611
2012-06-08,0.5317646333936772
2012-06-11,0.5194921025246553
2012-06-12,0.47830311529321007
2012-06-13,0.4682973527450146
2012-06-14,0.46802858254481783
2012-06-15,0.4641612113374573
2012-06-18,0.47202925475562246
2012-06-19,0.46982475682225333
2012-06-20,0.45336886784958647
2012-06-21,0.4957358219545145
2012-06-22,0.5184751451355379
2012-06-25,0.5150468516210044
2012-06-26,0.5053236640109272
2012-06-27,0.461783029277946
2012-06-28,0.4581581219662155
2012-06-29,0.4536161368673323
2012-07-02,0.4554899026751771
2012-07-03,0.4485043891108192
2012-07-04,0.45074987484380646
2012-07-05,0.4977109636075147
2012-07-06,0.514179850952432
2012-07-09,0.5360385626277958
2012-07-10,0.5198912840662051
2012-07-11,0.5207065304952331
2012-07-12,0.5509181527363216
2012-07-13,0.5555714708855921
2012-07-16,0.560567037324312
2012-07-17,0.5614141352634248
2012-07-18,0.5729349059819344
2012-07-19,0.5642049345796192
2012-07-20,0.5596865654754344
2012-07-23,0.5418838911070778
2012-07-24,0.5205625169021544
2012-07-25,0.5013908164376927
2012-07-26,0.5089437476654839
2012-07-27,0.49983157306785514
2012-07-30,0.5032444325518155
2012-07-31,0.49519170579444494
2012-08-01,0.5076034908626195
2012-08-02,0.5379208566467801
2012-08-03,0.5538634588079122
2012-08-06,0.5553649259289004
2012-08-07,0.5243192079202517
2012-08-08,0.47566857751048863
2012-08-09,0.43205647521639534
2012-08-10,0.4104138361615262
2012-08-13,0.43393528641595286
2012-08-14,0.43498999017578555
2012-08-16,0.44917073807022695
2012-08-17,0.47921125163159883
2012-08-21,0.46541476406719856
2012-08-22,0.4783904950249299
2012-08-23,0.4640455747443287
2012-08-24,0.44325813325758323
2012-08-27,0.4516434660594895
2012-08-29,0.4402848765482081
2012-08-30,0.46251082466360166
2012-08-31,0.47747959100021825
2012-09-03,0.47727382615229874
2012-09-04,0.5078316943073438
2012-09-05,0.49309791751783993
2012-09-06,0.46592263084594165
2012-09-07,0.45598688384485797
2012-09-10,0.44264299499324183
2012-09-11,0.4501971457768794
2012-09-12,0.4262224797876881
2012-09-13,0.426969910431269
2012-09-14,0.4170412537185001
2012-09-17,0.47046246253218776
2012-09-18,0.5147153607194546
2012-09-20,0.5231984658723717
2012-09-21,0.5024274452625336
2012-09-24,0.5054943157954742
2012-09-25,0.5225069723503926
2012-09-26,0.5538622892953663
2012-09-27,0.5406948335521098
2012-09-28,0.5485597509305328
2012-10-01,0.5860106902398061
2012-10-03,0.5863287651274618
2012-10-04,0.6328263776100737
2012-10-05,0.6505771873850723
2012-10-08,0.613078249727743
2012-10-09,0.6088143725125549
2012-10-10,0.6037095646747216
2012-10-11,0.6029779644178584
2012-10-12,0.6165928121557182
2012-10-15,0.6229912486477389
2012-10-16,0.6302477661335065
2012-10-17,0.6214889294430098
2012-10-18,0.6281887884683671
2012-10-19,0.6190664362507506
2012-10-22,0.6153953828518942
2012-10-23,0.6283311605190119
2012-10-25,0.6287972083419006
2012-10-29,0.6532989704203227
2012-10-30,0.6737994858581405
2012-10-31,0.6727561287312198
2012-11-01,0.6804580918706469
2012-11-02,0.6544139132559538
2012-11-05,0.5739728746968018
2012-11-06,0.517863375298415
2012-11-07,0.4799605815488207
2012-11-08,0.48662621436346537
2012-11-09,0.5208649209853673
2012-11-12,0.5542377536386439
2012-11-15,0.5584563883055154
2012-11-16,0.5564003918761311
2012-11-19,0.5564089915771684
2012-11-20,0.5590843508353046
2012-11-21,0.537507805680889
2012-11-22,0.5252314884178395
2012-11-23,0.5043593824270513
2012-11-26,0.5499531819137013
2012-11-27,0.5928150578584086
2012-11-29,0.6336259602153904
2012-11-30,0.62432734234468
2012-12-03,0.663059731897637
2012-12-04,0.6416970811103895
2012-12-05,0.6022486975048779
2012-12-06,0.6045934529638284
2012-12-07,0.6300246938274313
2012-12-10,0.6320584936762927
2012-12-11,0.6341051857663106
2012-12-12,0.6652347114735359
2012-12-13,0.7241268664018323
2012-12-14,0.7362051051564459
2012-12-17,0.7127195498217807
2012-12-18,0.7064218451434084
2012-12-19,0.6750119108534333
2012-12-20,0.6747015671147961
2012-12-21,0.6769986063125423
2012-12-24,0.6670546313334813
2012-12-26,0.6816310318793947
2012-12-27,0.7144994369255908
2012-12-28,0.7353129414314763
2012-12-31,0.7257644766616346
2013-01-02,0.6802997729276374
2013-01-03,0.6355168239957074
2013-01-04,0.6124270616887444
2013-01-07,0.5923325289484964
2013-01-08,0.5902154570531348
2013-01-09,0.5773356920578254
2013-01-10,0.603887028442431
2013-01-11,0.6503295373875903
2013-01-14,0.6813889198602249
2013-01-15,0.6957407729142622
2013-01-16,0.6975594379638393
2013-01-17,0.6987799222557596
2013-01-18,0.6858659804644869
2013-01-21,0.6755142375029375
2013-01-22,0.6740637236922001
2013-01-23,0.6578893120767246
2013-01-24,0.645371595338886
2013-01-25,0.6828544595061613
2013-01-28,0.7185558597067488
2013-01-29,0.7483319009752529
2013-01-30,0.7061270416333644
2013-01-31,0.6910614261183579
2013-02-01,0.6789099810438556
2013-02-04,0.6683839882083483
2013-02-05,0.6733474278034891
2013-02-06,0.6705077692737702
2013-02-07,0.6595551328480981
2013-02-08,0.6384436640240962
2013-02-11,0.6306512615529628
2013-02-12,0.6302377226419884
2013-02-13,0.6105237158209336
2013-02-14,0.5970545181369094
2013-02-15,0.5278896967939282
2013-02-18,0.5079558024270469
2013-02-19,0.4983249953623358
2013-02-20,0.5180987468982647
2013-02-21,0.544630345682513
2013-02-22,0.5349903494384964
2013-02-25,0.5161603282077207
2013-02-26,0.521973469455006
2013-02-27,0.5133305845132642
2013-02-28,0.5030754709818439
2013-03-01,0.48069717433821424
2013-03-04,0.45517717627698906
2013-03-05,0.4748961793912813
2013-03-06,0.527772954739678
2013-03-07,0.5374080328895285
2013-03-08,0.5627534930177043
2013-03-11,0.5282362774669166
2013-03-12,0.534629615466107
2013-03-13,0.5086740939484072
2013-03-14,0.49230154659628467
2013-03-15,0.4964390081751129
2013-03-18,0.4855812851643307
2013-03-19,0.4977127651847711
2013-03-20,0.5122593000248009
2013-03-21,0.4970243841845278
2013-03-22,0.5207860296133824
2013-03-25,0.484582143789758
2013-03-26,0.4835077416326786
2013-03-28,0.4921267379800761
2013-04-01,0.4990898549096333
2013-04-02,0.49473911425246747
2013-04-03,0.49988399336349815
2013-04-04,0.5097045614913314
2013-04-05,0.5339387038397991
2013-04-08,0.5340553650023006
2013-04-09,0.5385913987562501
2013-04-10,0.5154175692580728
2013-04-11,0.5288446907645287
2013-04-12,0.5367592731285855
2013-04-15,0.5363317313193336
2013-04-16,0.5200423224315575
2013-04-17,0.5263513946661433
2013-04-18,0.5306163079214442
2013-04-22,0.5384914868914578
2013-04-23,0.5109815935701868
2013-04-25,0.5045590381456491
2013-04-26,0.4089538723255095
2013-04-29,0.4112359736636559
2013-04-30,0.41219584688311656
2013-05-02,0.39329985485068375
2013-05-03,0.38922705219469655
2013-05-06,0.4216836111292217
2013-05-07,0.47486304406778423
2013-05-08,0.4914556940771244
2013-05-09,0.51441413444418
2013-05-10,0.5261468140651792
2013-05-13,0.45539115672607505
2013-05-14,0.4539229517795991
2013-05-15,0.4737235805027903
2013-05-16,0.4680004242729457
2013-05-17,0.4623858414898393
2013-05-20,0.49259414218501246
2013-05-21,0.5021414636042789
2013-05-22,0.5113928453401706
2013-05-23,0.4934213901688118
2013-05-24,0.4647951209262748
2013-05-27,0.37794385240503553
2013-05-28,0.3957196730675112
2013-05-29,0.40095775629279057
2013-05-30,0.42783441896913854
2013-05-31,0.430567780876064
2013-06-03,0.4703110977509903
2013-06-04,0.513922231946034
2013-06-05,0.5544611603672802
2013-06-06,0.5288192260293849
2013-06-07,0.5291252188738239
2013-06-10,0.42398685207641024
2013-06-11,0.45453470634446486
2013-06-12,0.4651787741524427
2013-06-13,0.4494563119312653
2013-06-14,0.4466893037237887
2013-06-17,0.5038764377504352
2013-06-18,0.5127429318403035
2013-06-19,0.5321572615980905
2013-06-20,0.5153613708571588
2013-06-21,0.47198752033456104
2013-06-24,0.3874072746681128
2013-06-25,0.38114631353626877
2013-06-26,0.38768199423751926
2013-06-27,0.4034722096380137
2013-06-28,0.3854588488086559
2013-07-01,0.4164519554715208
2013-07-02,0.4462852825455886
2013-07-03,0.45108858896047366
2013-07-04,0.4450838412171035
2013-07-05,0.4367302094573118
2013-07-08,0.3928320024068228
2013-07-09,0.41091040837191345
2013-07-10,0.4046248478667647
2013-07-11,0.36938103623716273
2013-07-12,0.3462030308258543
2013-07-15,0.41150145155881346
2013-07-16,0.41427724370181146
2013-07-17,0.4466408748373086
2013-07-18,0.4427153883147045
2013-07-19,0.44811494931799406
2013-07-22,0.43294453195389243
2013-07-23,0.44892036994853246
2013-07-24,0.43626734202735695
2013-07-25,0.41965959194806174
2013-07-26,0.3963418695943432
2013-07-29,0.4586599915374348
2013-07-30,0.46531971932599914
2013-07-31,0.4713984465425563
2013-08-01,0.45455420062758845
2013-08-02,0.4236359201565745
2013-08-05,0.3542134879679814
2013-08-06,0.35050794907803345
2013-08-07,0.33084446610063023
2013-08-08,0.31103140147056696
2013-08-12,0.33529883591985765
2013-08-13,0.4116195337865549
2013-08-14,0.4352470302493528
2013-08-16,0.4721612639356357
2013-08-19,0.4614858971420731
2013-08-20,0.46480530965644634
2013-08-21,0.43927602530941806
2013-08-22,0.4704020861237657
2013-08-23,0.43763957511404367
2013-08-26,0.4099222958847117
2013-08-27,0.4318058425657708
2013-08-28,0.48471859761071845
2013-08-29,0.4919601581204979
2013-08-30,0.46067971074788183
2013-09-02,0.4632990029599849
2013-09-03,0.4317067513889598
2013-09-04,0.38098197306922094
2013-09-05,0.3752106314974376
2013-09-06,0.3434894779289905
2013-09-10,0.3421102243784333
2013-09-11,0.3417130662842231
2013-09-12,0.4062851651879994
2013-09-13,0.4067887185317114
2013-09-16,0.4367223888042364
2013-09-17,0.45893966080789483
2013-09-18,0.43307439739882675
2013-09-19,0.4112265635168104
2013-09-20,0.38522883859052043
2013-09-23,0.3707819528251158
2013-09-24,0.3675168845673529
2013-09-25,0.36929115185501
2013-09-26,0.3976330294475265
2013-09-27,0.4145660832160786
2013-09-30,0.4187528667810588
2013-10-01,0.43941533316233056
2013-10-03,0.4100944296095164
2013-10-04,0.4031216593612219
2013-10-07,0.36654144610058564
2013-10-08,0.36500920312535345
2013-10-09,0.37835278587512544
2013-10-10,0.39388727169477333
2013-10-11,0.42766880325819095
2013-10-14,0.4044420849173994
2013-10-15,0.38741552371162824
2013-10-17,0.3855688984840929
2013-10-18,0.37543075622282956
2013-10-21,0.37136965062047905
2013-10-22,0.3253246591204049
2013-10-23,0.29093041987640683
2013-10-24,0.3455688318467062
2013-10-25,0.37385552268857125
2013-10-28,0.44282276288911493
2013-10-29,0.438728140713464
2013-10-30,0.46484267532558365
2013-10-31,0.460335406330103
2013-11-01,0.4621330656810632
2013-11-05,0.4562639574161506
2013-11-06,0.4306796739557878
2013-11-07,0.4456705394928593
2013-11-08,0.4537839493660608
2013-11-11,0.48174538635088987
2013-11-12,0.46996166772003417
2013-11-13,0.4466484020291109
2013-11-14,0.41191158324140736
2013-11-18,0.3866662667747449
2013-11-19,0.3772832966852162
2013-11-20,0.3681446578907129
2013-11-21,0.37058614923778455
2013-11-22,0.39367230849062124
2013-11-25,0.4145388531875727
2013-11-26,0.4697290925357489
2013-11-27,0.46495454589195495
2013-11-28,0.4689179682052246
2013-11-29,0.4425515328583426
2013-12-02,0.4501423727826485
2013-12-03,0.4602122545651311
2013-12-04,0.4308986215849798
2013-12-05,0.41137715792625684
2013-12-06,0.39019531185642325
2013-12-09,0.4158996293597466
2013-12-10,0.46094870994433235
2013-12-11,0.44364500165972975
2013-12-12,0.42967852465563133
2013-12-13,0.42136531303599073
2013-12-16,0.44721985748185805
2013-12-17,0.46186039181336846
2013-12-18,0.4369945935907382
2013-12-19,0.4304443925148978
2013-12-20,0.42642398967791995
2013-12-23,0.47430142663497826
2013-12-24,0.504899443490374
2013-12-26,0.5180142428094787
2013-12-27,0.5302313934256743
2013-12-30,0.5119432513060258
2013-12-31,0.5169494930687506
2014-01-02,0.49732222671533866
2014-01-03,0.49928941927319453
2014-01-06,0.4955400237151568
2014-01-07,0.5329623317969431
2014-01-08,0.5418973634148595
2014-01-09,0.534079690191333
2014-01-10,0.542097725014852
2014-01-13,0.560347868126091
2014-01-14,0.542741222410616
2014-01-15,0.5702214660729003
2014-01-16,0.593337862827917
2014-01-17,0.6093526667379284
2014-01-20,0.6219302725954555
2014-01-21,0.6501573875176174
2014-01-22,0.6526407695204173
2014-01-23,0.6188460119298078
2014-01-24,0.6213615683490917
2014-01-27,0.5833040893835774
2014-01-28,0.5533737047930473
2014-01-29,0.5506997380647757
2014-01-30,0.565159357618056
2014-01-31,0.572606086817401
2014-02-03,0.5185550989569574
2014-02-04,0.4584168621880548
2014-02-05,0.4302996735305764
2014-02-06,0.41183925928128157
2014-02-07,0.40197063086140156
2014-02-10,0.4194022701098057
2014-02-11,0.44236447806639456
2014-02-12,0.4562135525479285
2014-02-13,0.46970268117132047
2014-02-14,0.4762304947395677
2014-02-18,0.5054666816385176
2014-02-19,0.4877326771160529
2014-02-20,0.45751176171291813
2014-02-21,0.45582969337275053
2014-02-24,0.45290318043786343
2014-02-25,0.4561392086922627
2014-02-26,0.441898575160575
2014-02-28,0.4394251701541195
2014-03-03,0.4135563888116757
2014-03-04,0.31702839578559133
2014-03-05,0.32784149228340925
2014-03-06,0.2953225682032475
2014-03-07,0.278729282057944
2014-03-10,0.28858416638789547
2014-03-11,0.3153793348225749
2014-03-12,0.34161660481267386
2014-03-13,0.3484739776871006
2014-03-14,0.3755037590600863
2014-03-18,0.38091090152583673
2014-03-19,0.35467442245527414
2014-03-20,0.38929308713208527
2014-03-21,0.37004682746407036
2014-03-24,0.3446863685942991
2014-03-25,0.32122469516259106
2014-03-26,0.3322234131776759
2014-03-27,0.35198097550357516
2014-03-28,0.3824233566548801
2014-03-31,0.40328691832446706
2014-04-01,0.3987260334382261
