,Target,Predicted,Sample,Open,Close,DVT_STD,Buy_and_Hold,Close_Portfolio,Signal,Position,Portfolio_Value
2021-09-23,0,0,Test,17670.849609375,17822.94921875,297.8555023711333,165.14198951818392,17822.94921875,0,0.0,102.85161249385203
2021-09-24,0,0,Test,17897.44921875,17853.19921875,275.4443680484632,165.42227675469076,17853.19921875,0,0.0,102.85161249385203
2021-09-27,0,0,Test,17932.19921875,17855.099609375,246.59882742356083,165.43988519226315,17855.099609375,0,0.0,102.85161249385203
2021-09-28,0,0,Test,17906.44921875,17748.599609375,225.84819891532945,164.4530888058837,17748.599609375,0,0.0,102.85161249385203
2021-09-29,0,0,Test,17657.94921875,17711.30078125,216.6303478109572,164.10748928654158,17711.30078125,0,0.0,102.85161249385203
2021-09-30,1,0,Test,17718.900390625,17618.150390625,193.03090425423207,163.2443862925643,17618.150390625,0,0.0,102.85161249385203
2021-10-01,1,0,Test,17531.900390625,17532.05078125,180.0378785917036,162.44661367848045,17532.05078125,0,0.0,102.85161249385203
2021-10-04,1,0,Test,17615.55078125,17691.25,174.92523610489107,163.92170488765345,17691.25,0,0.0,102.85161249385203
2021-10-05,0,0,Test,17661.349609375,17822.30078125,178.29361004018875,165.1359812948807,17822.30078125,0,0.0,102.85161249385203
2021-10-06,1,0,Test,17861.5,17646.0,170.69096323437134,163.5024322446143,17646.0,0,0.0,102.85161249385203
2021-10-07,1,0,Test,17810.55078125,17790.349609375,165.3644506256757,164.839931520732,17790.349609375,0,0.0,102.85161249385203
2021-10-08,1,0,Test,17886.849609375,17895.19921875,164.91241629776593,165.81143589298125,17895.19921875,0,0.0,102.85161249385203
2021-10-11,1,0,Test,17867.55078125,17945.94921875,162.5942491929157,166.28166985174892,17945.94921875,0,0.0,102.85161249385203
2021-10-12,1,0,Test,17915.80078125,17991.94921875,161.216346715991,166.70789176511468,17991.94921875,0,0.0,102.85161249385203
2021-10-13,1,0,Test,18097.849609375,18161.75,184.00183843013707,168.2812138058837,18161.75,0,0.0,102.85161249385203
2021-10-14,0,0,Test,18272.849609375,18338.55078125,225.21865079855016,169.91939570303452,18338.55078125,0,0.0,102.85161249385203
2021-10-18,0,0,Test,18500.099609375,18477.05078125,269.4472363500749,171.2026942900162,18477.05078125,0,0.0,102.85161249385203
2021-10-19,0,0,Test,18602.349609375,18418.75,281.5346161036637,170.6624971044707,18418.75,0,0.0,102.85161249385203
2021-10-20,0,0,Test,18439.900390625,18266.599609375,284.83854370022954,169.25271817813297,18266.599609375,0,0.0,102.85161249385203
2021-10-21,0,0,Test,18382.69921875,18178.099609375,277.7381896054961,168.43270427959231,18178.099609375,0,0.0,102.85161249385203
2021-10-22,-1,0,Test,18230.69921875,18114.900390625,279.02806119064263,167.84711967222609,18114.900390625,0,0.0,102.85161249385203
2021-10-25,-1,0,Test,18229.5,18125.400390625,280.54575511314704,167.9444094567987,18125.400390625,0,0.0,102.85161249385203
2021-10-26,-1,0,Test,18154.5,18268.400390625,287.05714765097053,169.2694036657401,18268.400390625,0,0.0,102.85161249385203
2021-10-27,-1,0,Test,18295.849609375,18210.94921875,285.4492469826497,168.73707870048645,18210.94921875,0,0.0,102.85161249385203
2021-10-28,0,0,Test,18187.650390625,17857.25,279.20170015175904,165.45981005327775,17857.25,0,0.0,102.85161249385203
2021-10-29,1,0,Test,17833.05078125,17671.650390625,275.40421108580085,163.7401009091962,17671.650390625,0,0.0,102.85161249385203
2021-11-01,0,0,Test,17783.150390625,17929.650390625,251.6358574355764,166.130649901552,17929.650390625,0,0.0,102.85161249385203
2021-11-02,0,1,Test,17970.900390625,17888.94921875,240.86330227976816,165.75352530692612,17888.94921875,1,1.0,102.85161249385203
2021-11-03,0,1,Test,17947.94921875,17829.19921875,240.52479423221115,165.19990010423905,17829.19921875,1,1.0,102.50808287836927
2021-11-04,0,1,Test,17935.05078125,17916.80078125,223.5917414256268,166.01158935603428,17916.80078125,1,1.0,103.01174364960464
2021-11-08,0,1,Test,18040.19921875,18068.55078125,214.13360614516296,167.41765838545285,18068.55078125,1,1.0,103.88422263118636
2021-11-09,0,1,Test,18084.349609375,18044.25,209.9985642312797,167.19249478804724,18044.25,1,1.0,103.74450651338313
2021-11-10,0,1,Test,17973.44921875,18017.19921875,208.10718475905523,166.94185053277738,18017.19921875,1,1.0,103.58897940909324
2021-11-11,1,1,Test,17967.44921875,17873.599609375,212.639184206467,165.61130052698633,17873.599609375,1,1.0,102.7633606878871
2021-11-12,-1,1,Test,17977.599609375,18102.75,211.89533540346835,167.7345378735233,18102.75,1,1.0,104.08084931682649
2021-11-15,-1,1,Test,18140.94921875,18109.44921875,203.19218307905544,167.79661078295112,18109.44921875,1,1.0,104.11936613760008
2021-11-16,-1,1,Test,18127.05078125,17999.19921875,179.31149528548426,166.77506804493862,17999.19921875,1,1.0,103.48548931572606
2021-11-17,-1,1,Test,17939.349609375,17898.650390625,158.7229619575856,165.84341339471854,17898.650390625,1,1.0,102.90738889291396
2021-11-18,-1,1,Test,17890.55078125,17764.80078125,157.1056534281735,164.6032039031735,17764.80078125,1,1.0,102.13782730561505
2021-11-22,-1,1,Test,17796.25,17416.55078125,197.1820143441916,161.3764260481816,17416.55078125,1,1.0,100.13558147144151
2021-11-23,-1,0,Test,17281.75,17503.349609375,217.5162243360197,162.18067740908037,17503.349609375,0,0.0,100.63462696182035
2021-11-24,-1,0,Test,17550.05078125,17415.05078125,239.886964969957,161.36252750752837,17415.05078125,0,0.0,100.63462696182035
2021-11-25,-1,0,Test,17417.30078125,17536.25,234.80256584836752,162.4855223534862,17536.25,0,0.0,100.63462696182035
2021-11-26,1,0,Test,17338.75,17026.44921875,283.9310786146481,157.76186443131806,17026.44921875,0,0.0,100.63462696182035
2021-11-29,1,0,Test,17055.80078125,17053.94921875,327.8554572033008,158.01667100996062,17053.94921875,0,0.0,100.63462696182035
2021-11-30,1,0,Test,17051.150390625,16983.19921875,370.2776832940783,157.36112317581654,16983.19921875,0,0.0,100.63462696182035
2021-12-01,0,0,Test,17104.400390625,17166.900390625,386.3590187230407,159.06324197938383,17166.900390625,0,0.0,100.63462696182035
2021-12-02,0,0,Test,17183.19921875,17401.650390625,387.9008259222538,161.23836359161453,17401.650390625,0,0.0,100.63462696182035
2021-12-03,0,0,Test,17424.900390625,17196.69921875,398.703402882546,159.3393487954598,17196.69921875,0,0.0,100.63462696182035
2021-12-06,1,0,Test,17209.05078125,16912.25,422.53994904877646,156.70372944174196,16912.25,0,0.0,100.63462696182035
2021-12-07,0,0,Test,17044.099609375,17176.69921875,414.64735832872543,159.1540349200834,17176.69921875,0,0.0,100.63462696182035
2021-12-08,0,0,Test,17315.25,17469.75,396.6522601485532,161.8693537178596,17469.75,0,0.0,100.63462696182035
2021-12-09,0,0,Test,17524.400390625,17516.849609375,377.72305101971887,162.30576427495947,17516.849609375,0,0.0,100.63462696182035
2021-12-10,0,0,Test,17476.05078125,17511.30078125,366.172497005882,162.25435053277738,17511.30078125,0,0.0,100.63462696182035
2021-12-13,-1,0,Test,17619.099609375,17368.25,333.48794937984354,160.92888580032428,17368.25,0,0.0,100.63462696182035
2021-12-14,-1,0,Test,17283.19921875,17324.900390625,291.830488365836,160.52722159485754,17324.900390625,0,0.0,100.63462696182035
2021-12-15,-1,0,Test,17323.650390625,17221.400390625,254.739743125908,159.5682222897846,17221.400390625,0,0.0,100.63462696182035
2021-12-16,-1,0,Test,17373.0,17248.400390625,219.1290802120247,159.81839602154272,17248.400390625,0,0.0,100.63462696182035
2021-12-17,-1,0,Test,17276.0,16985.19921875,202.8401672955716,157.3796545633542,16985.19921875,0,0.0,100.63462696182035
2021-12-20,1,0,Test,16824.25,16614.19921875,247.1905099325124,153.9420821751216,16614.19921875,0,0.0,100.63462696182035
2021-12-21,1,0,Test,16773.150390625,16770.849609375,258.8055712291684,155.39355672341904,16770.849609375,0,0.0,100.63462696182035
2021-12-22,1,0,Test,16865.55078125,16955.44921875,258.643807835464,157.10400017373175,16955.44921875,0,0.0,100.63462696182035
2021-12-23,0,0,Test,17066.80078125,17072.599609375,244.6820899839824,158.18947981816075,17072.599609375,0,0.0,100.63462696182035
2021-12-24,1,0,Test,17149.5,17003.75,245.33149967319807,157.55154042158907,17003.75,0,0.0,100.63462696182035
2021-12-27,1,0,Test,16937.75,17086.25,244.7874783407044,158.3159601575168,17086.25,0,0.0,100.63462696182035
2021-12-28,1,0,Test,17177.599609375,17233.25,242.2281949505975,159.67801714153347,17233.25,0,0.0,100.63462696182035
2021-12-29,1,1,Test,17220.099609375,17213.599609375,242.50456575612355,159.4959426395645,17213.599609375,1,1.0,100.63462696182035
2021-12-30,1,1,Test,17201.44921875,17203.94921875,236.26367381095537,159.40652507528375,17203.94921875,1,1.0,100.57820857852916
2021-12-31,1,0,Test,17244.5,17354.05078125,240.3354031910576,160.79732018763028,17354.05078125,0,0.0,101.45573652685827
2022-01-03,1,0,Test,17387.150390625,17625.69921875,253.85886626648644,163.314331422284,17625.69921875,0,0.0,101.45573652685827
2022-01-04,0,0,Test,17681.400390625,17805.25,287.7511433882622,164.97799397729904,17805.25,0,0.0,101.45573652685827
2022-01-05,0,0,Test,17820.099609375,17925.25,323.5833765047907,166.08987722955757,17925.25,0,0.0,101.45573652685827
2022-01-06,1,0,Test,17768.5,17745.900390625,337.21589617697595,164.42807867153115,17745.900390625,0,0.0,101.45573652685827
2022-01-07,1,0,Test,17797.599609375,17812.69921875,355.1326130827211,165.04701615705352,17812.69921875,0,0.0,101.45573652685827
2022-01-10,0,0,Test,17913.30078125,18003.30078125,390.2309699717196,166.81307186703728,18003.30078125,0,0.0,101.45573652685827
2022-01-11,0,0,Test,17997.75,18055.75,424.3945108643163,167.2990502663887,18055.75,0,0.0,101.45573652685827
2022-01-12,0,0,Test,18170.400390625,18212.349609375,464.8925397318568,168.75005429117442,18212.349609375,0,0.0,101.45573652685827
2022-01-13,0,0,Test,18257.0,18257.80078125,501.343720200678,169.17119093120223,18257.80078125,0,0.0,101.45573652685827
2022-01-14,0,0,Test,18185.0,18255.75,519.9204989889413,169.1521890201529,18255.75,0,0.0,101.45573652685827
2022-01-17,-1,0,Test,18235.650390625,18308.099609375,503.97182252649503,169.63724446953904,18308.099609375,0,0.0,101.45573652685827
2022-01-18,-1,0,Test,18337.19921875,18113.05078125,477.08696486297,167.8299817581654,18113.05078125,0,0.0,101.45573652685827
2022-01-19,-1,0,Test,18129.19921875,17938.400390625,450.3289780923028,166.21172472202917,17938.400390625,0,0.0,101.45573652685827
2022-01-20,-1,0,Test,17921.0,17757.0,424.5000996798161,164.53092425295344,17757.0,0,0.0,101.45573652685827
2022-01-21,0,0,Test,17613.69921875,17617.150390625,388.7363705984605,163.23512059879545,17617.150390625,0,0.0,101.45573652685827
2022-01-24,1,0,Test,17575.150390625,17149.099609375,383.07799692330536,158.89830539147556,17149.099609375,0,0.0,101.45573652685827
2022-01-25,1,0,Test,17001.55078125,17277.94921875,379.8408340846356,160.0921864141765,17277.94921875,0,0.0,101.45573652685827
2022-01-27,1,0,Test,17062.0,17110.150390625,388.5863856482345,158.53741385800325,17110.150390625,0,0.0,101.45573652685827
2022-01-28,1,0,Test,17208.30078125,17101.94921875,397.07208655299183,158.46142431086403,17101.94921875,0,0.0,101.45573652685827
2022-01-31,1,0,Test,17301.05078125,17339.849609375,397.8694552806524,160.66573647787817,17339.849609375,0,0.0,101.45573652685827
2022-02-01,0,0,Test,17529.44921875,17576.849609375,398.9544112671508,162.86170590108873,17576.849609375,0,0.0,101.45573652685827
2022-02-02,0,0,Test,17706.19921875,17780.0,398.8708715671178,164.7440352096363,17780.0,0,0.0,101.45573652685827
2022-02-03,0,0,Test,17767.75,17560.19921875,399.5959552013216,162.70742848042624,17560.19921875,0,0.0,101.45573652685827
2022-02-04,0,0,Test,17590.19921875,17516.30078125,402.96344891086943,162.30067900162152,17516.30078125,0,0.0,101.45573652685827
2022-02-07,0,0,Test,17456.30078125,17213.599609375,419.0028565500479,159.4959426395645,17213.599609375,0,0.0,101.45573652685827
2022-02-08,0,0,Test,17279.849609375,17266.75,423.9503337094915,159.98841788278898,17266.75,0,0.0,101.45573652685827
2022-02-09,0,0,Test,17370.099609375,17463.80078125,416.2245810023849,161.81423007875838,17463.80078125,0,0.0,101.45573652685827
2022-02-10,-1,0,Test,17554.099609375,17605.849609375,393.8862805041392,163.1304110203845,17605.849609375,0,0.0,101.45573652685827
2022-02-11,0,0,Test,17451.0,17374.75,366.0124464286284,160.98911280982165,17374.75,0,0.0,101.45573652685827
2022-02-14,1,0,Test,17076.150390625,16842.80078125,362.2810189249941,156.0602342483206,16842.80078125,0,0.0,101.45573652685827
2022-02-15,0,0,Test,16933.25,17352.44921875,308.52187596314786,160.7824805999537,17352.44921875,0,0.0,101.45573652685827
2022-02-16,0,0,Test,17408.44921875,17322.19921875,266.618987940649,160.50219336344685,17322.19921875,0,0.0,101.45573652685827
2022-02-17,-1,-1,Test,17396.55078125,17304.599609375,236.2380328105353,160.33912077252722,17304.599609375,-1,0.0,101.45573652685827
2022-02-18,-1,-1,Test,17236.05078125,17276.30078125,219.3560290095681,160.07691249710447,17276.30078125,-1,0.0,101.45573652685827
2022-02-21,-1,1,Test,17192.25,17206.650390625,212.39705647430304,159.43155330669447,17206.650390625,1,1.0,101.45573652685827
2022-02-22,-1,1,Test,16847.94921875,17092.19921875,215.3381181208419,158.37108379661802,17092.19921875,1,1.0,100.78089699241484
2022-02-23,-1,1,Test,17194.5,17063.25,223.23733825057,158.1028492008339,17063.25,1,1.0,100.61020343826681
2022-02-24,1,0,Test,16548.900390625,16247.9501953125,325.4473910073191,150.54853088082,16247.9501953125,0,0.0,95.8029434372243
2022-02-25,-1,0,Test,16515.650390625,16658.400390625,351.925818995185,154.35163669793837,16658.400390625,0,0.0,95.8029434372243
2022-02-28,-1,0,Test,16481.599609375,16793.900390625,365.75586488111713,155.60713820361363,16793.900390625,0,0.0,95.8029434372243
2022-03-02,-1,0,Test,16593.099609375,16605.94921875,380.8500408503332,153.86564020152883,16605.94921875,0,0.0,95.8029434372243
2022-03-03,-1,0,Test,16723.19921875,16498.05078125,381.9681948136952,152.86588632151958,16498.05078125,0,0.0,95.8029434372243
2022-03-04,0,0,Test,16339.4501953125,16245.349609375,412.9014971529021,150.52443464790363,16245.349609375,0,0.0,95.8029434372243
2022-03-07,1,0,Test,15867.9501953125,15863.150390625,474.93554898495546,146.98309372828354,15863.150390625,0,0.0,95.8029434372243
2022-03-08,1,0,Test,15747.75,16013.4501953125,515.909675138532,148.3757256920315,16013.4501953125,0,0.0,95.8029434372243
2022-03-09,1,0,Test,16078.0,16345.349609375,522.9867157547234,151.45100402478573,16345.349609375,0,0.0,95.8029434372243
2022-03-10,1,0,Test,16757.099609375,16594.900390625,505.896257635012,153.76326514361824,16594.900390625,0,0.0,95.8029434372243
2022-03-11,1,0,Test,16528.80078125,16630.44921875,471.52979404084687,154.09264969886496,16630.44921875,0,0.0,95.8029434372243
2022-03-14,0,0,Test,16633.69921875,16871.30078125,450.3165189077926,156.324306520732,16871.30078125,0,0.0,95.8029434372243
2022-03-15,1,0,Test,16900.650390625,16663.0,449.9809409070708,154.39425526986332,16663.0,0,0.0,95.8029434372243
2022-03-16,0,0,Test,16876.650390625,16975.349609375,430.0954244425797,157.28839109914293,16975.349609375,0,0.0,95.8029434372243
2022-03-17,0,0,Test,17202.900390625,17287.05078125,427.5419061339063,160.1765187051193,17287.05078125,0,0.0,95.8029434372243
2022-03-21,0,0,Test,17329.5,17117.599609375,415.7791856910385,158.6064360377577,17117.599609375,0,0.0,95.8029434372243
2022-03-22,0,0,Test,17120.400390625,17315.5,418.70858413682254,160.440120454019,17315.5,0,0.0,95.8029434372243
2022-03-23,0,0,Test,17405.05078125,17245.650390625,421.2536457808354,159.79291536367847,17245.650390625,0,0.0,95.8029434372243
2022-03-24,0,0,Test,17094.94921875,17222.75,428.4958243604969,159.58072735696084,17222.75,0,0.0,95.8029434372243
2022-03-25,1,0,Test,17289.0,17153.0,432.8061275891028,158.9344452165856,17153.0,0,0.0,95.8029434372243
2022-03-28,1,0,Test,17181.849609375,17222.0,432.00214635065,159.57377808663423,17222.0,0,0.0,95.8029434372243
2022-03-29,1,0,Test,17297.19921875,17325.30078125,448.6675971102173,160.5309314917767,17325.30078125,0,0.0,95.8029434372243
2022-03-30,1,0,Test,17468.150390625,17498.25,475.075130839514,162.13342599027104,17498.25,0,0.0,95.8029434372243
2022-03-31,1,0,Test,17519.19921875,17464.75,491.83018962035646,161.82302524901553,17464.75,0,0.0,95.8029434372243
2022-04-01,0,0,Test,17436.900390625,17670.44921875,513.5964237134092,163.72897121843872,17670.44921875,0,0.0,95.8029434372243
2022-04-04,0,0,Test,17809.099609375,18053.400390625,543.8239809462636,167.2772795054436,18053.400390625,0,0.0,95.8029434372243
2022-04-05,0,0,Test,18080.599609375,17957.400390625,508.4801776774671,166.38777290363677,17957.400390625,0,0.0,95.8029434372243
2022-04-06,0,0,Test,17842.75,17807.650390625,456.4872717096045,165.00023526175585,17807.650390625,0,0.0,95.8029434372243
2022-04-07,0,0,Test,17723.30078125,17639.55078125,415.7278150105854,163.44267575862867,17639.55078125,0,0.0,95.8029434372243
2022-04-08,-1,0,Test,17698.150390625,17784.349609375,396.31962208056507,164.78433735811905,17784.349609375,0,0.0,95.8029434372243
2022-04-11,-1,0,Test,17740.900390625,17674.94921875,364.7316192865534,163.77066684039843,17674.94921875,0,0.0,95.8029434372243
2022-04-12,-1,0,Test,17584.849609375,17530.30078125,343.86652888163786,162.43039871438498,17530.30078125,0,0.0,95.8029434372243
2022-04-13,-1,0,Test,17599.900390625,17475.650390625,292.60571045432,161.9240249305073,17475.650390625,0,0.0,95.8029434372243
2022-04-18,0,1,Test,17183.44921875,17173.650390625,277.9158677074916,159.12578541232335,17173.650390625,1,1.0,95.8029434372243
2022-04-19,1,1,Test,17258.94921875,16958.650390625,298.8857963270252,157.13366125202688,16958.650390625,1,1.0,94.60356925814777
2022-04-20,0,1,Test,17045.25,17136.55078125,297.75590463156175,158.78203179291174,17136.55078125,1,1.0,95.59598383937221
2022-04-21,0,1,Test,17234.599609375,17392.599609375,296.2069105198368,161.15450182418348,17392.599609375,1,1.0,97.02434827209747
2022-04-22,0,1,Test,17242.75,17171.94921875,299.57559275047834,159.1100228746815,17171.94921875,1,1.0,95.79345347619618
2022-04-25,0,0,Test,17009.05078125,16953.94921875,316.593202474483,157.09010163307852,16953.94921875,0,0.0,94.57734384345812
2022-04-26,-1,1,Test,17121.30078125,17200.80078125,314.38819970534774,159.3773526175585,17200.80078125,1,1.0,94.57734384345812
2022-04-27,0,1,Test,17073.349609375,17038.400390625,324.0691587338214,157.87260033009034,17038.400390625,1,1.0,93.68439718476563
2022-04-28,-1,0,Test,17189.5,17245.05078125,326.12509650876865,159.78735956682883,17245.05078125,0,0.0,94.8206492289629
2022-04-29,-1,1,Test,17329.25,17102.55078125,334.3937128769724,158.46699820477184,17102.55078125,1,1.0,94.8206492289629
2022-05-02,-1,0,Test,16924.44921875,17069.099609375,343.2932970700474,158.15704988996987,17069.099609375,0,0.0,94.63518789777163
2022-05-04,0,0,Test,17096.599609375,16677.599609375,372.91570834892485,154.5295307794765,16677.599609375,0,0.0,94.63518789777163
2022-05-05,-1,0,Test,16854.75,16682.650390625,363.09615139613663,154.5763297718323,16682.650390625,0,0.0,94.63518789777163
2022-05-06,-1,0,Test,16415.55078125,16411.25,376.45194468311706,152.06161686356265,16411.25,0,0.0,94.63518789777163
2022-05-09,0,0,Test,16227.7001953125,16301.849609375,399.72509305053785,151.04794634584204,16301.849609375,0,0.0,94.63518789777163
2022-05-10,0,0,Test,16248.900390625,16240.0498046875,427.5546941105337,150.4753282806347,16240.0498046875,0,0.0,94.63518789777163
2022-05-11,0,0,Test,16270.0498046875,16167.099609375,436.40958454204144,149.79939411049338,16167.099609375,0,0.0,94.63518789777163
2022-05-12,0,0,Test,16021.099609375,15808.0,477.70482985371655,146.4720870975214,15808.0,0,0.0,94.63518789777163
2022-05-13,0,0,Test,15977.0,15782.150390625,512.4497285024356,146.23257253300903,15782.150390625,0,0.0,94.63518789777163
2022-05-16,0,0,Test,15845.099609375,15842.2998046875,528.9054090772844,146.7898985840862,15842.2998046875,0,0.0,94.63518789777163
2022-05-17,0,0,Test,15912.599609375,16259.2998046875,526.9433754760382,150.6536928856845,16259.2998046875,0,0.0,94.63518789777163
2022-05-18,0,0,Test,16318.150390625,16240.2998046875,530.85062172469,150.4776447040769,16240.2998046875,0,0.0,94.63518789777163
2022-05-19,0,0,Test,15917.400390625,15809.400390625,547.691768549614,146.4850626882094,15809.400390625,0,0.0,94.63518789777163
2022-05-20,0,0,Test,16043.7998046875,16266.150390625,515.6068509961201,150.71716831711836,16266.150390625,0,0.0,94.63518789777163
2022-05-23,0,0,Test,16290.9501953125,16214.7001953125,495.2967319515609,150.2404465630067,16214.7001953125,0,0.0,94.63518789777163
2022-05-24,1,0,Test,16225.5498046875,16125.150390625,486.8906603933377,149.41070549571464,16125.150390625,0,0.0,94.63518789777163
2022-05-25,1,0,Test,16196.349609375,16025.7998046875,458.3008113015276,148.4901533906648,16025.7998046875,0,0.0,94.63518789777163
2022-05-26,1,0,Test,16105.0,16170.150390625,431.5411157530186,149.82766171531156,16170.150390625,0,0.0,94.63518789777163
2022-05-27,0,0,Test,16296.599609375,16352.4501953125,373.28191208827815,151.5167958796618,16352.4501953125,0,0.0,94.63518789777163
2022-05-30,0,0,Test,16527.900390625,16661.400390625,332.7951938449494,154.37943377924486,16661.400390625,0,0.0,94.63518789777163
2022-05-31,0,0,Test,16578.44921875,16584.55078125,284.5807895016735,153.66736883252258,16584.55078125,0,0.0,94.63518789777163
2022-06-01,0,0,Test,16594.400390625,16522.75,273.6922843050534,153.0947417187862,16522.75,0,0.0,94.63518789777163
2022-06-02,0,0,Test,16481.650390625,16628.0,269.09984203627994,154.0699559879546,16628.0,0,0.0,94.63518789777163
2022-06-03,0,0,Test,16761.650390625,16584.30078125,278.18012030742244,153.66505240908037,16584.30078125,0,0.0,94.63518789777163
2022-06-06,-1,0,Test,16530.69921875,16569.55078125,288.1179681043481,153.52838342599026,16569.55078125,0,0.0,94.63518789777163
2022-06-07,-1,1,Test,16469.599609375,16416.349609375,290.718552416042,152.10886828237201,16416.349609375,1,1.0,94.63518789777163
2022-06-08,-1,1,Test,16474.94921875,16356.25,290.90523610429807,151.5520037062775,16356.25,1,1.0,94.28873220200978
2022-06-09,-1,-1,Test,16263.849609375,16478.099609375,274.09464229243173,152.6810248725967,16478.099609375,-1,0.0,94.99115758602377
2022-06-10,-1,1,Test,16283.9501953125,16201.7998046875,247.59401500900435,150.1209154939773,16201.7998046875,1,1.0,94.99115758602377
2022-06-13,-1,1,Test,15877.5498046875,15774.400390625,254.78417155903333,146.16076340630067,15774.400390625,1,1.0,92.48531468074117
2022-06-14,-1,1,Test,15674.25,15732.099609375,285.9002084817274,145.76881732105628,15732.099609375,1,1.0,92.23730518635351
2022-06-15,0,0,Test,15729.25,15692.150390625,315.2473735279527,145.39866009381515,15692.150390625,0,0.0,92.00308290367713
2022-06-16,0,0,Test,15832.25,15360.599609375,361.46623807193225,142.3266120859393,15360.599609375,0,0.0,92.00308290367713
2022-06-17,0,0,Test,15272.650390625,15293.5,418.1584362416976,141.70488765346306,15293.5,0,0.0,92.00308290367713
2022-06-20,1,0,Test,15334.5,15350.150390625,457.9589217917519,142.2297928248784,15350.150390625,0,0.0,92.00308290367713
2022-06-21,0,0,Test,15455.9501953125,15638.7998046875,471.7170213742072,144.9043299021311,15638.7998046875,0,0.0,92.00308290367713
2022-06-22,0,0,Test,15545.650390625,15413.2998046875,497.3189315901503,142.814915957262,15413.2998046875,0,0.0,92.00308290367713
2022-06-23,0,0,Test,15451.5498046875,15556.650390625,510.7903011965903,144.1431585881399,15556.650390625,0,0.0,92.00308290367713
2022-06-24,0,0,Test,15657.400390625,15699.25,511.87797762591794,145.46444290016214,15699.25,0,0.0,92.00308290367713
2022-06-27,0,0,Test,15926.2001953125,15832.0498046875,490.829187717954,146.69492522295576,15832.0498046875,0,0.0,92.00308290367713
2022-06-28,0,0,Test,15757.4501953125,15850.2001953125,470.6081207238995,146.86310118427147,15850.2001953125,0,0.0,92.00308290367713
2022-06-29,0,0,Test,15701.7001953125,15799.099609375,451.4836852859405,146.3896188035673,15799.099609375,0,0.0,92.00308290367713
2022-06-30,0,0,Test,15774.5,15780.25,419.3067566676617,146.21496409543664,15780.25,0,0.0,92.00308290367713
2022-07-01,1,0,Test,15703.7001953125,15752.0498046875,384.4229690537281,145.95366972145007,15752.0498046875,0,0.0,92.00308290367713
2022-07-04,1,0,Test,15710.5,15835.349609375,342.59531081697804,146.72550020268704,15835.349609375,0,0.0,92.00308290367713
2022-07-05,1,0,Test,15909.150390625,15810.849609375,309.5497136180505,146.49849070535095,15810.849609375,0,0.0,92.00308290367713
2022-07-06,0,0,Test,15818.2001953125,15989.7998046875,282.0444041793134,148.15658841498725,15989.7998046875,0,0.0,92.00308290367713
2022-07-07,0,0,Test,16113.75,16132.900390625,242.4056736103388,149.48251462242297,16132.900390625,0,0.0,92.00308290367713
2022-07-08,0,0,Test,16273.650390625,16220.599609375,244.38126818388403,150.29510872712532,16220.599609375,0,0.0,92.00308290367713
2022-07-11,0,0,Test,16136.150390625,16216.0,267.8365148938313,150.25249015520038,16216.0,0,0.0,92.00308290367713
2022-07-12,1,0,Test,16126.2001953125,16058.2998046875,276.6192844010786,148.7912884381515,16058.2998046875,0,0.0,92.00308290367713
2022-07-13,1,0,Test,16128.2001953125,15966.650390625,279.6551352282576,147.9420930333565,15966.650390625,0,0.0,92.00308290367713
2022-07-14,1,0,Test,16018.849609375,15938.650390625,263.680657407443,147.6826536078295,15938.650390625,0,0.0,92.00308290367713
2022-07-15,1,0,Test,16010.7998046875,16049.2001953125,239.2829281595952,148.70697424426683,16049.2001953125,0,0.0,92.00308290367713
2022-07-18,1,0,Test,16151.400390625,16278.5,228.12088682158097,150.8315960157517,16278.5,0,0.0,92.00308290367713
2022-07-19,1,0,Test,16187.0498046875,16340.5498046875,240.9105427341931,151.40653050440122,16340.5498046875,0,0.0,92.00308290367713
2022-07-20,0,0,Test,16562.80078125,16520.849609375,244.1256230700456,153.0771332812138,16520.849609375,0,0.0,92.00308290367713
2022-07-21,1,0,Test,16523.55078125,16605.25,260.17948553144345,153.85916145471393,16605.25,0,0.0,92.00308290367713
2022-07-22,1,0,Test,16661.25,16719.44921875,289.49040416966983,154.91729644429003,16719.44921875,0,0.0,92.00308290367713
2022-07-25,1,0,Test,16662.55078125,16631.0,307.346977368097,154.09775306926105,16631.0,0,0.0,92.00308290367713
2022-07-26,1,0,Test,16632.900390625,16483.849609375,310.19933505816493,152.73430261176745,16483.849609375,0,0.0,92.00308290367713
2022-07-27,1,0,Test,16475.349609375,16641.80078125,316.2773026546691,154.1978298007876,16641.80078125,0,0.0,92.00308290367713
2022-07-28,1,0,Test,16774.849609375,16929.599609375,339.8069257430152,156.86448560921937,16929.599609375,0,0.0,92.00308290367713
2022-07-29,0,0,Test,17079.5,17158.25,373.81088701130267,158.9830901088719,17158.25,0,0.0,92.00308290367713
2022-08-01,0,0,Test,17243.19921875,17340.05078125,418.5311824048583,160.66760047486682,17340.05078125,0,0.0,92.00308290367713
2022-08-02,0,0,Test,17310.150390625,17345.44921875,444.3978126494643,160.71762074357193,17345.44921875,0,0.0,92.00308290367713
2022-08-03,0,0,Test,17349.25,17388.150390625,472.5979264165175,161.11327672573546,17388.150390625,0,0.0,92.00308290367713
2022-08-04,0,0,Test,17463.099609375,17382.0,496.7384280798799,161.0562890896456,17382.0,0,0.0,92.00308290367713
